,ip,app,device,os,channel,click_time,attributed_time,is_attributed
480,114235,64,1,28,459,2017-11-06 15:59:54,,0
481,125222,64,1,35,459,2017-11-06 15:59:56,,0
482,135963,3,1,13,379,2017-11-06 15:59:58,,0
483,14901,20,1,17,259,2017-11-06 16:00:00,,0
484,5729,2,2,37,477,2017-11-06 16:00:00,,0
485,105475,8,1,19,145,2017-11-06 16:00:00,,0
486,93021,26,1,13,121,2017-11-06 16:00:00,,0
487,78507,20,1,30,259,2017-11-06 16:00:00,,0
488,97463,14,1,14,379,2017-11-06 16:00:00,,0
489,95766,15,1,27,315,2017-11-06 16:00:00,,0
490,156391,12,1,19,245,2017-11-06 16:00:00,,0
491,73555,15,1,10,138,2017-11-06 16:00:00,,0
492,5314,15,1,19,153,2017-11-06 16:00:00,,0
493,75007,2,1,19,122,2017-11-06 16:00:00,,0
494,75007,2,1,19,401,2017-11-06 16:00:00,,0
495,119798,2,1,18,435,2017-11-06 16:00:00,,0
496,58085,6,1,19,459,2017-11-06 16:00:00,,0
497,147164,14,1,28,134,2017-11-06 16:00:00,,0
498,67708,12,1,11,265,2017-11-06 16:00:00,,0
499,119818,2,1,70,377,2017-11-06 16:00:00,,0
500,88537,9,1,13,442,2017-11-06 16:00:00,,0
501,134459,13,1,19,477,2017-11-06 16:00:00,,0
502,27997,3,1,17,452,2017-11-06 16:00:00,,0
503,72967,6,1,19,125,2017-11-06 16:00:00,,0
504,73516,12,1,16,326,2017-11-06 16:00:00,,0
505,35221,15,1,19,245,2017-11-06 16:00:00,,0
506,50516,8,1,13,145,2017-11-06 16:00:00,,0
507,59395,14,1,19,401,2017-11-06 16:00:00,,0
508,68453,64,1,13,459,2017-11-06 16:00:00,,0
509,58669,1,1,8,134,2017-11-06 16:00:00,,0
510,20488,15,1,19,245,2017-11-06 16:00:00,,0
511,100971,3,1,13,280,2017-11-06 16:00:00,,0
512,103052,64,1,20,459,2017-11-06 16:00:00,,0
513,66272,9,1,17,215,2017-11-06 16:00:00,,0
514,58472,2,1,31,477,2017-11-06 16:00:00,,0
515,14901,24,1,17,105,2017-11-06 16:00:00,,0
516,79909,88,3032,607,347,2017-11-06 16:00:00,,0
517,97463,15,1,14,386,2017-11-06 16:00:00,,0
518,105475,15,1,13,245,2017-11-06 16:00:00,,0
519,62129,12,1,13,245,2017-11-06 16:00:00,,0
520,159834,18,1,13,134,2017-11-06 16:00:00,,0
521,105475,3,1,13,452,2017-11-06 16:00:00,,0
522,69819,22,1,6,116,2017-11-06 16:00:00,,0
523,106859,27,1,13,153,2017-11-06 16:00:00,,0
524,43809,18,1,19,439,2017-11-06 16:00:00,,0
525,110047,3,1,19,19,2017-11-06 16:00:00,,0
526,49553,2,1,19,477,2017-11-06 16:00:00,,0
527,192012,17,1,35,280,2017-11-06 16:00:00,,0
528,73516,18,1,22,107,2017-11-06 16:00:00,,0
529,49057,12,1,8,245,2017-11-06 16:00:00,,0
530,73194,19,0,0,213,2017-11-06 16:00:00,,0
531,42041,15,1,18,315,2017-11-06 16:00:00,,0
532,112563,2,1,20,477,2017-11-06 16:00:00,,0
533,132369,9,1,22,232,2017-11-06 16:00:00,,0
534,57569,64,1,23,459,2017-11-06 16:00:00,,0
535,105475,6,1,19,459,2017-11-06 16:00:00,,0
536,109938,1,1,13,153,2017-11-06 16:00:00,,0
537,56002,64,1,19,459,2017-11-06 16:00:00,,0
538,104437,27,1,18,153,2017-11-06 16:00:00,,0
539,14290,14,1,9,379,2017-11-06 16:00:00,,0
540,39455,13,1,22,477,2017-11-06 16:00:00,,0
541,44488,2,1,3,205,2017-11-06 16:00:00,,0
542,62170,11,1,13,325,2017-11-06 16:00:00,,0
543,117898,2,2,36,205,2017-11-06 16:00:00,,0
544,127375,11,1,22,122,2017-11-06 16:00:00,,0
545,78507,24,1,30,105,2017-11-06 16:00:00,,0
546,163035,13,1,1,469,2017-11-06 16:00:00,,0
547,157480,9,1,19,215,2017-11-06 16:00:00,,0
548,127754,11,1,35,487,2017-11-06 16:00:00,,0
549,178873,2,1,19,205,2017-11-06 16:00:00,,0
550,106824,64,1,23,459,2017-11-06 16:00:00,,0
551,201181,9,1,13,215,2017-11-06 16:00:00,,0
552,71421,15,1,13,153,2017-11-06 16:00:00,,0
553,5348,3,1,19,480,2017-11-06 16:00:00,,0
554,194881,12,1,4,245,2017-11-06 16:00:00,,0
555,166358,15,1,12,430,2017-11-06 16:00:00,,0
556,9795,13,1,18,400,2017-11-06 16:00:00,,0
557,174238,9,1,19,466,2017-11-06 16:00:00,,0
558,116713,2,1,19,364,2017-11-06 16:00:00,,0
559,41584,2,2,17,237,2017-11-06 16:00:00,,0
560,23644,2,1,22,435,2017-11-06 16:00:00,,0
561,20488,12,1,19,245,2017-11-06 16:00:00,,0
562,188387,2,1,13,477,2017-11-06 16:00:00,,0
563,147757,15,1,48,245,2017-11-06 16:00:00,,0
564,74784,17,1,19,280,2017-11-06 16:00:00,,0
565,20385,8,1,13,145,2017-11-06 16:00:00,,0
566,89782,28,1,13,135,2017-11-06 16:00:00,,0
567,8286,3,1,19,115,2017-11-06 16:00:00,,0
568,8286,3,1,19,135,2017-11-06 16:00:00,,0
569,95765,2,1,22,122,2017-11-06 16:00:00,,0
570,97378,3,1,18,19,2017-11-06 16:00:00,,0
571,109723,9,1,41,215,2017-11-06 16:00:00,,0
572,92670,1,1,19,135,2017-11-06 16:00:00,,0
573,118475,29,1,19,343,2017-11-06 16:00:00,,0
574,123819,11,1,25,487,2017-11-06 16:00:00,,0
575,130607,18,1,13,107,2017-11-06 16:00:00,,0
576,95509,12,1,20,140,2017-11-06 16:00:00,,0
577,53454,14,1,13,349,2017-11-06 16:00:00,,0
578,147757,3,1,48,137,2017-11-06 16:00:00,,0
579,191780,2,1,18,435,2017-11-06 16:00:00,,0
580,109938,9,1,13,442,2017-11-06 16:00:00,,0
581,209129,3,1,13,452,2017-11-06 16:00:00,,0
582,56240,15,1,19,379,2017-11-06 16:00:00,,0
583,86590,3,1,19,280,2017-11-06 16:00:00,,0
584,110171,15,1,19,265,2017-11-06 16:00:00,,0
585,101941,12,1,9,259,2017-11-06 16:00:00,,0
586,53929,2,1,10,205,2017-11-06 16:00:00,,0
587,73516,2,1,19,469,2017-11-06 16:00:00,,0
588,64618,18,1,13,134,2017-11-06 16:00:00,,0
589,48646,12,1,19,178,2017-11-06 16:00:00,,0
590,162030,2,1,15,477,2017-11-06 16:00:00,,0
591,100724,9,1,30,234,2017-11-06 16:00:00,,0
592,5348,14,1,19,379,2017-11-06 16:00:00,,0
593,12893,13,1,13,477,2017-11-06 16:00:00,,0
594,85065,17,1,19,134,2017-11-06 16:00:00,,0
595,8286,3,1,19,417,2017-11-06 16:00:00,,0
596,50516,1,1,13,134,2017-11-06 16:00:00,,0
597,118408,12,1,1,140,2017-11-06 16:00:00,,0
598,122357,3,1,17,280,2017-11-06 16:00:00,,0
599,50223,15,1,19,245,2017-11-06 16:00:00,,0
600,21354,14,1,13,480,2017-11-06 16:00:00,,0
601,73487,19,0,24,213,2017-11-06 16:00:00,,0
602,211575,28,1,35,135,2017-11-06 16:00:00,,0
603,128782,15,1,17,315,2017-11-06 16:00:00,,0
604,82054,8,1,19,145,2017-11-06 16:00:00,,0
605,64345,14,1,4,401,2017-11-06 16:00:00,,0
606,197710,12,1,19,19,2017-11-06 16:00:00,,0
607,124809,9,1,28,215,2017-11-06 16:00:00,,0
608,82240,12,1,15,259,2017-11-06 16:00:00,,0
609,80058,6,1,19,459,2017-11-06 16:00:00,,0
610,100724,12,1,30,259,2017-11-06 16:00:00,,0
611,56923,14,1,53,439,2017-11-06 16:00:00,,0
612,75007,14,1,3,442,2017-11-06 16:00:00,,0
613,27478,12,1,13,245,2017-11-06 16:00:00,,0
614,75825,12,1,1,328,2017-11-06 16:00:00,,0
615,50915,64,1,18,459,2017-11-06 16:00:00,,0
616,34304,18,1,36,376,2017-11-06 16:00:00,,0
617,44663,2,1,22,477,2017-11-06 16:00:00,,0
618,128524,3,1,14,489,2017-11-06 16:00:00,,0
619,65746,2,1,17,477,2017-11-06 16:00:00,,0
620,11467,3,1,18,153,2017-11-06 16:00:00,,0
621,74952,64,1,19,459,2017-11-06 16:00:00,,0
622,124768,2,1,13,435,2017-11-06 16:00:00,,0
623,66507,3,1,19,480,2017-11-06 16:00:00,,0
624,151188,2,1,19,205,2017-11-06 16:00:00,,0
625,182113,11,1,19,319,2017-11-06 16:00:00,,0
626,88228,2,1,53,364,2017-11-06 16:00:00,,0
627,63408,23,1,13,153,2017-11-06 16:00:00,,0
628,918,9,1,25,258,2017-11-06 16:00:00,,0
629,65459,12,1,19,245,2017-11-06 16:00:00,,0
630,61132,11,1,19,173,2017-11-06 16:00:00,,0
631,153489,8,1,13,145,2017-11-06 16:00:00,,0
632,161880,15,1,19,245,2017-11-06 16:00:00,,0
633,95808,13,1,17,477,2017-11-06 16:00:00,,0
634,73954,12,1,17,259,2017-11-06 16:00:00,,0
635,114314,13,1,18,477,2017-11-06 16:00:00,,0
636,81220,24,1,22,105,2017-11-06 16:00:00,,0
637,67658,12,1,19,328,2017-11-06 16:00:00,,0
638,81220,20,1,22,259,2017-11-06 16:00:00,,0
639,111153,12,1,19,212,2017-11-06 16:00:00,,0
640,63390,2,1,13,477,2017-11-06 16:00:00,,0
641,119460,9,1,8,215,2017-11-06 16:00:00,,0
642,53929,2,1,19,205,2017-11-06 16:00:00,,0
643,118440,18,1,13,439,2017-11-06 16:00:00,,0
644,193674,21,1,27,128,2017-11-06 16:00:00,,0
645,123984,3,2,13,280,2017-11-06 16:00:00,,0
646,43793,15,1,19,245,2017-11-06 16:00:00,,0
647,209257,18,1,18,107,2017-11-06 16:00:00,,0
648,6322,12,1,19,245,2017-11-06 16:00:00,,0
649,139269,18,1,1,107,2017-11-06 16:00:00,,0
650,88891,24,1,16,105,2017-11-06 16:00:00,,0
651,45641,15,1,13,265,2017-11-06 16:00:00,,0
652,29434,15,1,13,430,2017-11-06 16:00:00,,0
653,2895,9,2,58,244,2017-11-06 16:00:00,,0
654,75007,15,1,3,412,2017-11-06 16:00:00,,0
655,94148,12,1,25,265,2017-11-06 16:00:00,,0
656,89051,23,1,10,153,2017-11-06 16:00:00,,0
657,61646,2,1,13,122,2017-11-06 16:00:00,,0
658,125222,19,0,24,213,2017-11-06 16:00:00,,0
659,39782,2,1,10,205,2017-11-06 16:00:00,,0
660,34036,12,1,20,242,2017-11-06 16:00:00,,0
661,173282,14,1,19,463,2017-11-06 16:00:00,,0
662,53140,15,1,13,245,2017-11-06 16:00:00,,0
663,127167,21,1,13,128,2017-11-06 16:00:00,,0
664,87800,15,1,13,245,2017-11-06 16:00:00,,0
665,106292,12,1,19,219,2017-11-06 16:00:00,,0
666,105154,14,1,53,134,2017-11-06 16:00:00,,0
667,17149,12,1,35,259,2017-11-06 16:00:00,,0
668,113540,12,1,19,140,2017-11-06 16:00:00,,0
669,88074,2,1,19,364,2017-11-06 16:00:00,,0
670,5543,15,1,13,245,2017-11-06 16:00:00,,0
671,13135,15,1,13,245,2017-11-06 16:00:00,,0
672,76953,3,1,13,409,2017-11-06 16:00:00,,0
673,4296,12,1,13,245,2017-11-06 16:00:00,,0
674,27478,15,1,13,245,2017-11-06 16:00:00,,0
675,61230,15,1,6,245,2017-11-06 16:00:00,,0
676,205005,2,1,18,477,2017-11-06 16:00:00,,0
677,7625,1,1,25,18,2017-11-06 16:00:00,,0
678,11185,3,1,19,466,2017-11-06 16:00:00,,0
679,174047,12,1,17,178,2017-11-06 16:00:00,,0
680,27997,15,1,17,245,2017-11-06 16:00:00,,0
681,166192,18,1,13,439,2017-11-06 16:00:00,,0
682,53140,12,1,13,245,2017-11-06 16:00:00,,0
683,162475,18,1,13,134,2017-11-06 16:00:00,,0
684,99769,3,1,19,480,2017-11-06 16:00:00,,0
685,43763,2,1,25,205,2017-11-06 16:00:00,,0
686,177688,1,1,19,150,2017-11-06 16:00:00,,0
687,25071,12,1,26,481,2017-11-06 16:00:00,,0
688,64345,15,1,4,412,2017-11-06 16:00:00,,0
689,13135,3,1,13,130,2017-11-06 16:00:00,,0
690,9795,12,1,18,140,2017-11-06 16:00:00,,0
691,19475,15,1,15,480,2017-11-06 16:00:00,,0
692,141620,2,1,30,377,2017-11-06 16:00:00,,0
693,35007,3,1,3,409,2017-11-06 16:00:00,,0
694,142730,1,1,18,377,2017-11-06 16:00:00,,0
695,192168,6,1,18,459,2017-11-06 16:00:00,,0
696,53022,26,1,10,121,2017-11-06 16:00:00,,0
697,119593,2,1,19,236,2017-11-06 16:00:00,,0
698,71562,9,1,19,215,2017-11-06 16:00:00,,0
699,5543,12,1,13,245,2017-11-06 16:00:00,,0
700,104366,9,1,16,215,2017-11-06 16:00:00,,0
701,95509,9,1,20,442,2017-11-06 16:00:00,,0
702,49057,15,1,8,245,2017-11-06 16:00:00,,0
703,9808,9,1,19,244,2017-11-06 16:00:00,,0
704,66918,2,2,9,477,2017-11-06 16:00:00,,0
705,109938,15,1,13,138,2017-11-06 16:00:00,,0
706,94826,1,1,37,135,2017-11-06 16:00:00,,0
707,100997,15,1,13,430,2017-11-06 16:00:00,,0
708,192783,2,1,13,452,2017-11-06 16:00:00,,0
709,188387,2,1,15,237,2017-11-06 16:00:00,,0
710,76529,2,1,6,377,2017-11-06 16:00:00,,0
711,100275,3,1,19,424,2017-11-06 16:00:00,,0
712,91611,15,2,16,245,2017-11-06 16:00:00,,0
713,8450,3,1,13,137,2017-11-06 16:00:00,,0
714,53479,88,3032,607,347,2017-11-06 16:00:00,,0
715,161880,12,1,19,245,2017-11-06 16:00:00,,0
716,190323,15,1,19,265,2017-11-06 16:00:00,,0
717,121646,23,1,13,153,2017-11-06 16:00:00,,0
718,4019,64,1,15,459,2017-11-06 16:00:00,,0
719,56002,12,1,19,259,2017-11-06 16:00:00,,0
720,58250,2,1,41,219,2017-11-06 16:00:00,,0
721,147113,12,1,18,245,2017-11-06 16:00:00,,0
722,157830,2,1,8,477,2017-11-06 16:00:00,,0
723,105475,1,1,19,134,2017-11-06 16:00:00,,0
724,97494,12,1,8,259,2017-11-06 16:00:00,,0
725,50512,12,1,19,242,2017-11-06 16:00:00,,0
726,142730,1,1,18,135,2017-11-06 16:00:00,,0
727,121559,14,1,17,489,2017-11-06 16:00:00,,0
728,118252,19,0,0,347,2017-11-06 16:00:00,,0
729,136318,15,1,18,315,2017-11-06 16:00:00,,0
730,87778,12,1,19,178,2017-11-06 16:00:00,,0
731,30331,12,1,25,259,2017-11-06 16:00:00,,0
732,90758,2,1,10,469,2017-11-06 16:00:00,,0
733,69569,8,1,18,145,2017-11-06 16:00:00,,0
734,180554,9,1,13,244,2017-11-06 16:00:00,,0
735,111902,15,1,19,140,2017-11-06 16:00:00,,0
736,61313,14,1,53,349,2017-11-06 16:00:00,,0
737,6638,18,3032,607,107,2017-11-06 16:00:00,,0
738,96618,15,1,13,245,2017-11-06 16:00:00,,0
739,114314,14,1,6,379,2017-11-06 16:00:00,,0
740,85107,15,1,10,315,2017-11-06 16:00:00,,0
741,163521,15,1,30,265,2017-11-06 16:00:00,,0
742,60319,18,1,22,107,2017-11-06 16:00:00,,0
743,193448,12,1,19,497,2017-11-06 16:00:00,,0
744,113540,1,1,19,153,2017-11-06 16:00:00,,0
745,69836,26,1,10,266,2017-11-06 16:00:00,,0
746,113540,9,1,19,442,2017-11-06 16:00:00,,0
747,42103,64,1,18,459,2017-11-06 16:00:00,,0
748,62900,3,1,13,280,2017-11-06 16:00:00,,0
749,195777,2,1,19,364,2017-11-06 16:00:00,,0
750,73516,13,1,19,477,2017-11-06 16:00:00,,0
751,87800,12,1,13,245,2017-11-06 16:00:00,,0
752,52557,64,1,19,459,2017-11-06 16:00:00,,0
753,66507,3,1,19,442,2017-11-06 16:00:00,,0
754,204104,11,1,19,487,2017-11-06 16:00:00,,0
755,81736,1,1,22,377,2017-11-06 16:00:00,,0
756,45745,3,1,13,442,2017-11-06 16:00:00,,0
757,95820,9,1,3,134,2017-11-06 16:00:00,,0
758,115262,18,1,19,134,2017-11-06 16:00:00,,0
759,92749,1,1,3,115,2017-11-06 16:00:00,,0
760,95388,1,1,22,153,2017-11-06 16:00:00,,0
761,114107,3,1,17,19,2017-11-06 16:00:00,,0
762,174047,3,1,17,280,2017-11-06 16:00:00,,0
763,88992,3,1,20,137,2017-11-06 16:00:00,,0
764,107836,18,1,13,107,2017-11-06 16:00:00,,0
765,96618,3,1,13,130,2017-11-06 16:00:00,,0
766,199205,15,1,13,245,2017-11-06 16:00:01,,0
767,74860,6,1,2,459,2017-11-06 16:00:01,,0
768,4403,3,1,13,480,2017-11-06 16:00:01,,0
769,67695,64,1,19,459,2017-11-06 16:00:01,,0
770,106598,12,1,10,19,2017-11-06 16:00:01,,0
771,63203,12,1,13,409,2017-11-06 16:00:01,,0
772,3196,12,1,19,259,2017-11-06 16:00:01,,0
773,83098,2,1,13,212,2017-11-06 16:00:01,,0
774,90626,15,1,19,315,2017-11-06 16:00:01,,0
775,84988,9,1,22,445,2017-11-06 16:00:01,,0
776,15540,3,1,25,489,2017-11-06 16:00:01,,0
777,124769,3,1,25,402,2017-11-06 16:00:01,,0
778,183147,15,1,14,315,2017-11-06 16:00:01,,0
779,60235,2,1,19,205,2017-11-06 16:00:01,,0
780,131330,15,1,13,265,2017-11-06 16:00:01,,0
781,133522,2,2,13,122,2017-11-06 16:00:01,,0
782,16568,3,1,8,173,2017-11-06 16:00:01,,0
783,42013,12,1,41,259,2017-11-06 16:00:01,,0
784,28046,3,1,18,137,2017-11-06 16:00:01,,0
785,41463,9,1,19,215,2017-11-06 16:00:01,,0
786,77553,20,1,17,259,2017-11-06 16:00:01,,0
787,202265,9,1,37,234,2017-11-06 16:00:01,,0
788,76953,14,1,13,379,2017-11-06 16:00:01,,0
789,132077,18,1,19,121,2017-11-06 16:00:01,,0
790,47857,15,1,15,315,2017-11-06 16:00:01,,0
791,2614,2,1,35,237,2017-11-06 16:00:01,,0
792,43793,2,1,13,477,2017-11-06 16:00:01,,0
793,112179,28,1,1,135,2017-11-06 16:00:01,,0
794,126505,2,2,9,205,2017-11-06 16:00:01,,0
795,199205,12,1,13,245,2017-11-06 16:00:01,,0
796,129136,9,1,19,258,2017-11-06 16:00:01,,0
797,3835,8,1,20,145,2017-11-06 16:00:01,,0
798,123994,26,1,19,121,2017-11-06 16:00:01,,0
799,77553,24,1,17,105,2017-11-06 16:00:01,,0
800,171396,15,1,9,245,2017-11-06 16:00:01,,0
801,35129,2,1,10,477,2017-11-06 16:00:01,,0
802,18890,12,1,19,265,2017-11-06 16:00:01,,0
803,47455,8,1,19,145,2017-11-06 16:00:01,,0
804,129136,4,1,19,101,2017-11-06 16:00:01,,0
805,79332,2,1,22,477,2017-11-06 16:00:01,,0
806,101459,8,1,19,145,2017-11-06 16:00:01,,0
807,174192,12,2,13,245,2017-11-06 16:00:01,,0
808,4052,2,1,14,477,2017-11-06 16:00:01,,0
809,99769,14,1,19,480,2017-11-06 16:00:01,,0
810,84610,2,1,13,212,2017-11-06 16:00:01,,0
811,45745,15,1,13,412,2017-11-06 16:00:01,,0
812,7962,3,1,32,424,2017-11-06 16:00:01,,0
813,123852,14,1,13,401,2017-11-06 16:00:01,,0
814,123623,9,1,17,232,2017-11-06 16:00:01,,0
815,99611,2,1,19,452,2017-11-06 16:00:01,,0
816,38504,21,1,19,128,2017-11-06 16:00:01,,0
817,109644,18,1,19,121,2017-11-06 16:00:01,,0
818,192783,14,1,13,349,2017-11-06 16:00:01,,0
819,209252,9,1,18,234,2017-11-06 16:00:01,,0
820,130607,13,1,13,477,2017-11-06 16:00:01,,0
821,75264,18,3032,607,107,2017-11-06 16:00:01,,0
822,24729,3,1,17,137,2017-11-06 16:00:01,,0
823,65467,9,1,32,244,2017-11-06 16:00:01,,0
824,3210,9,1,19,232,2017-11-06 16:00:01,,0
825,123357,12,1,19,481,2017-11-06 16:00:01,,0
826,53034,13,1,14,477,2017-11-06 16:00:01,,0
827,148719,9,1,19,442,2017-11-06 16:00:01,,0
828,114314,12,1,6,178,2017-11-06 16:00:01,,0
829,131336,18,1,13,439,2017-11-06 16:00:01,,0
830,27607,14,1,7,439,2017-11-06 16:00:01,,0
831,77457,3,1,3,19,2017-11-06 16:00:01,,0
832,3210,2,1,19,243,2017-11-06 16:00:01,,0
833,83098,12,1,13,328,2017-11-06 16:00:01,,0
834,47455,8,1,19,145,2017-11-06 16:00:01,,0
835,114702,12,1,10,424,2017-11-06 16:00:01,,0
836,52043,3,1,19,280,2017-11-06 16:00:01,,0
837,134560,12,1,19,205,2017-11-06 16:00:01,,0
838,123945,12,1,19,328,2017-11-06 16:00:01,,0
839,73487,3,1,18,280,2017-11-06 16:00:01,,0
840,58122,26,1,14,266,2017-11-06 16:00:01,,0
841,40317,3,1,13,135,2017-11-06 16:00:01,,0
842,47708,15,1,18,278,2017-11-06 16:00:01,,0
843,83311,3,1,19,417,2017-11-06 16:00:01,,0
844,181105,2,1,6,122,2017-11-06 16:00:01,,0
845,85188,2,1,14,435,2017-11-06 16:00:01,,0
846,200407,64,1,8,459,2017-11-06 16:00:01,,0
847,145426,14,1,19,439,2017-11-06 16:00:01,,0
848,23286,18,1,11,107,2017-11-06 16:00:01,,0
849,63091,26,1,13,266,2017-11-06 16:00:01,,0
850,163035,64,1,1,459,2017-11-06 16:00:01,,0
851,19475,2,1,15,219,2017-11-06 16:00:01,,0
852,69899,15,1,13,245,2017-11-06 16:00:01,,0
853,148719,12,1,19,140,2017-11-06 16:00:01,,0
854,169640,15,1,19,245,2017-11-06 16:00:01,,0
855,178851,15,1,19,3,2017-11-06 16:00:01,,0
856,121559,2,1,17,219,2017-11-06 16:00:01,,0
857,140068,9,1,17,215,2017-11-06 16:00:01,,0
858,125286,8,1,18,145,2017-11-06 16:00:01,,0
859,189950,151,0,0,347,2017-11-06 16:00:01,,0
860,53664,3,1,19,137,2017-11-06 16:00:01,,0
861,129136,13,1,19,400,2017-11-06 16:00:01,,0
862,121392,11,1,13,319,2017-11-06 16:00:01,,0
863,74068,12,1,46,178,2017-11-06 16:00:01,,0
864,95111,15,2,9,140,2017-11-06 16:00:01,,0
865,20385,15,1,13,140,2017-11-06 16:00:01,,0
866,136166,2,1,6,477,2017-11-06 16:00:01,,0
867,89251,2,1,13,212,2017-11-06 16:00:01,,0
868,17728,3,1,19,379,2017-11-06 16:00:01,,0
869,21354,2,1,13,401,2017-11-06 16:00:01,,0
870,38959,12,1,12,245,2017-11-06 16:00:01,,0
871,1519,13,1,25,477,2017-11-06 16:00:01,,0
872,129136,14,1,19,486,2017-11-06 16:00:01,,0
873,39756,15,2,18,245,2017-11-06 16:00:01,,0
874,75593,28,1,19,135,2017-11-06 16:00:01,,0
875,163035,6,1,1,459,2017-11-06 16:00:01,,0
876,109393,20,1,32,259,2017-11-06 16:00:01,,0
877,135992,12,1,13,259,2017-11-06 16:00:01,,0
878,32487,15,1,18,3,2017-11-06 16:00:01,,0
879,101973,12,1,19,409,2017-11-06 16:00:01,,0
880,198340,2,1,17,477,2017-11-06 16:00:01,,0
881,97463,64,1,14,459,2017-11-06 16:00:01,,0
882,125288,3,1,19,137,2017-11-06 16:00:01,,0
883,89251,12,1,13,328,2017-11-06 16:00:01,,0
884,143348,2,1,18,477,2017-11-06 16:00:01,,0
885,6689,12,1,19,124,2017-11-06 16:00:01,,0
886,102397,24,1,30,105,2017-11-06 16:00:01,,0
887,100275,27,1,13,122,2017-11-06 16:00:01,,0
888,45641,2,1,13,435,2017-11-06 16:00:01,,0
889,64543,26,1,17,121,2017-11-06 16:00:01,,0
890,111780,45,1,19,411,2017-11-06 16:00:01,,0
891,138602,3,1,20,137,2017-11-06 16:00:01,,0
892,80468,18,1,13,107,2017-11-06 16:00:01,,0
893,103090,3,1,19,452,2017-11-06 16:00:01,,0
894,129372,12,1,13,259,2017-11-06 16:00:01,,0
895,200407,6,1,8,459,2017-11-06 16:00:01,,0
896,79901,12,1,17,178,2017-11-06 16:00:01,,0
897,28046,15,1,18,245,2017-11-06 16:00:01,,0
898,67823,8,1,25,145,2017-11-06 16:00:01,,0
899,59124,12,1,19,178,2017-11-06 16:00:01,,0
900,209663,2,1,17,469,2017-11-06 16:00:01,,0
901,72742,15,1,6,245,2017-11-06 16:00:01,,0
902,37458,2,1,20,477,2017-11-06 16:00:01,,0
903,8749,9,1,19,215,2017-11-06 16:00:01,,0
904,178851,2,1,19,205,2017-11-06 16:00:01,,0
905,129136,12,1,19,140,2017-11-06 16:00:01,,0
906,45467,2,1,8,469,2017-11-06 16:00:01,,0
907,73516,3,1,19,173,2017-11-06 16:00:01,,0
908,92160,3,1,19,19,2017-11-06 16:00:01,,0
909,136561,3,1,36,205,2017-11-06 16:00:01,,0
910,124678,12,1,10,245,2017-11-06 16:00:01,,0
911,69899,12,1,13,245,2017-11-06 16:00:01,,0
912,102795,8,1,19,145,2017-11-06 16:00:01,,0
913,39306,14,1,13,442,2017-11-06 16:00:01,,0
914,102397,20,1,30,259,2017-11-06 16:00:01,,0
915,85107,2,1,10,435,2017-11-06 16:00:01,,0
916,2208,9,1,19,215,2017-11-06 16:00:01,,0
917,109644,12,1,19,245,2017-11-06 16:00:01,,0
918,75617,12,1,13,245,2017-11-06 16:00:01,,0
919,192533,10,1,22,113,2017-11-06 16:00:01,,0
920,172450,18,1,20,107,2017-11-06 16:00:01,,0
921,190973,1,1,13,377,2017-11-06 16:00:01,,0
922,21097,15,1,53,245,2017-11-06 16:00:01,,0
923,44555,12,1,22,326,2017-11-06 16:00:01,,0
924,55580,2,1,13,477,2017-11-06 16:00:01,,0
925,109644,15,1,19,245,2017-11-06 16:00:01,,0
926,129372,9,1,13,234,2017-11-06 16:00:01,,0
927,14058,3,1,13,409,2017-11-06 16:00:01,,0
928,53479,18,1,13,121,2017-11-06 16:00:01,,0
929,105587,15,1,19,245,2017-11-06 16:00:01,,0
930,67772,13,1,19,400,2017-11-06 16:00:01,,0
931,29377,3,1,17,205,2017-11-06 16:00:01,,0
932,92673,14,1,19,442,2017-11-06 16:00:01,,0
933,112995,9,1,3,234,2017-11-06 16:00:01,,0
934,7246,3,1,3,280,2017-11-06 16:00:01,,0
935,169814,15,1,8,245,2017-11-06 16:00:01,,0
936,49940,9,1,19,215,2017-11-06 16:00:01,,0
937,114276,18,1,53,134,2017-11-06 16:00:01,,0
938,29531,21,1,19,128,2017-11-06 16:00:01,,0
939,77494,3,1,13,280,2017-11-06 16:00:01,,0
940,121813,3,1,3,280,2017-11-06 16:00:01,,0
941,178323,2,1,22,452,2017-11-06 16:00:01,,0
942,98530,64,1,23,459,2017-11-06 16:00:01,,0
943,193548,22,1,22,116,2017-11-06 16:00:01,,0
944,128782,2,1,17,435,2017-11-06 16:00:01,,0
945,119804,2,1,44,477,2017-11-06 16:00:01,,0
946,166410,12,1,18,259,2017-11-06 16:00:01,,0
947,53960,2,1,10,205,2017-11-06 16:00:01,,0
948,5648,1,1,17,124,2017-11-06 16:00:01,,0
949,8286,25,1,19,259,2017-11-06 16:00:01,,0
950,48383,12,1,19,409,2017-11-06 16:00:01,,0
951,84644,2,1,13,477,2017-11-06 16:00:01,,0
952,67254,9,1,13,215,2017-11-06 16:00:01,,0
953,112995,12,1,3,259,2017-11-06 16:00:01,,0
954,25648,2,1,19,205,2017-11-06 16:00:01,,0
955,30959,3,1,19,280,2017-11-06 16:00:01,,0
956,50724,3,1,13,480,2017-11-06 16:00:01,,0
957,106511,3,1,10,19,2017-11-06 16:00:01,,0
958,187909,2,1,25,477,2017-11-06 16:00:01,,0
959,69489,3,1,10,173,2017-11-06 16:00:01,,0
960,83714,22,1,13,116,2017-11-06 16:00:01,,0
