,click_id,ip,app,device,os,channel,click_time
498,499,91049,15,1,28,265,2017-11-10 04:00:01
499,498,13839,9,1,13,127,2017-11-10 04:00:01
500,500,103262,2,1,6,477,2017-11-10 04:00:01
501,501,36866,14,1,70,480,2017-11-10 04:00:01
502,502,107907,21,1,10,128,2017-11-10 04:00:01
503,503,35168,9,1,19,232,2017-11-10 04:00:01
504,504,92867,14,1,19,439,2017-11-10 04:00:01
505,505,29047,14,1,53,379,2017-11-10 04:00:01
506,506,92251,2,1,5,219,2017-11-10 04:00:01
507,507,98514,9,1,17,127,2017-11-10 04:00:01
508,508,41725,9,1,19,127,2017-11-10 04:00:01
509,509,41067,6,1,13,459,2017-11-10 04:00:01
510,510,68362,18,1,27,134,2017-11-10 04:00:01
511,511,35945,18,1,17,107,2017-11-10 04:00:01
512,512,83340,26,1,13,477,2017-11-10 04:00:01
513,513,105433,21,2,13,128,2017-11-10 04:00:01
514,514,70258,1,1,85,13,2017-11-10 04:00:01
515,517,54039,12,1,13,178,2017-11-10 04:00:01
516,516,115066,3,1,19,489,2017-11-10 04:00:01
517,515,573,29,1,19,213,2017-11-10 04:00:01
518,518,26218,2,1,13,212,2017-11-10 04:00:01
519,519,95788,18,1,11,107,2017-11-10 04:00:01
520,520,24860,3,1,25,409,2017-11-10 04:00:01
521,521,95155,25,1,16,259,2017-11-10 04:00:01
522,522,95155,25,1,16,259,2017-11-10 04:00:01
523,523,46210,14,1,58,463,2017-11-10 04:00:01
524,524,23599,8,1,20,145,2017-11-10 04:00:01
525,525,46104,12,1,47,124,2017-11-10 04:00:01
526,526,118229,9,1,18,442,2017-11-10 04:00:01
527,527,83956,26,1,15,477,2017-11-10 04:00:01
528,528,86588,24,1,12,105,2017-11-10 04:00:01
529,529,113882,18,1,8,439,2017-11-10 04:00:01
530,530,79044,15,1,19,315,2017-11-10 04:00:01
531,531,56580,3,1,19,379,2017-11-10 04:00:01
532,532,62954,9,1,10,466,2017-11-10 04:00:01
533,533,68362,18,1,19,439,2017-11-10 04:00:01
534,534,101921,2,1,23,237,2017-11-10 04:00:01
535,535,78009,12,1,23,205,2017-11-10 04:00:01
536,536,58300,12,1,19,497,2017-11-10 04:00:01
537,537,120940,8,1,13,145,2017-11-10 04:00:01
538,538,119901,3,1,22,130,2017-11-10 04:00:01
539,539,93837,12,1,22,178,2017-11-10 04:00:01
540,540,77257,11,1,34,319,2017-11-10 04:00:01
541,541,32453,26,1,19,266,2017-11-10 04:00:01
542,542,93291,3,1,10,409,2017-11-10 04:00:01
543,543,64141,26,1,9,121,2017-11-10 04:00:01
544,544,36257,15,1,22,412,2017-11-10 04:00:01
545,545,41369,13,1,10,469,2017-11-10 04:00:01
546,546,40931,14,1,13,439,2017-11-10 04:00:01
547,547,112302,3,1,9,402,2017-11-10 04:00:01
548,548,60698,3,1,49,466,2017-11-10 04:00:01
549,549,88021,20,1,13,478,2017-11-10 04:00:01
550,551,125396,3,1,19,130,2017-11-10 04:00:01
551,550,37916,18,1,19,107,2017-11-10 04:00:01
552,552,108655,2,1,10,377,2017-11-10 04:00:01
553,553,105475,21,1,26,128,2017-11-10 04:00:01
554,554,68616,15,1,1,412,2017-11-10 04:00:01
555,555,37762,9,1,19,488,2017-11-10 04:00:01
556,556,114564,2,1,19,469,2017-11-10 04:00:01
557,557,46114,19,0,38,347,2017-11-10 04:00:01
558,558,84445,8,1,11,145,2017-11-10 04:00:01
559,559,41566,15,1,13,315,2017-11-10 04:00:01
560,560,107898,12,1,10,178,2017-11-10 04:00:01
561,561,92548,12,1,19,265,2017-11-10 04:00:01
562,562,117867,3,1,47,480,2017-11-10 04:00:01
563,563,93230,2,1,35,205,2017-11-10 04:00:01
564,564,107775,3,1,9,115,2017-11-10 04:00:01
565,565,26218,12,1,13,328,2017-11-10 04:00:01
566,566,14737,1,1,3,178,2017-11-10 04:00:01
567,567,120673,9,1,13,442,2017-11-10 04:00:01
568,568,121475,9,2,14,215,2017-11-10 04:00:01
569,570,44067,12,1,13,265,2017-11-10 04:00:01
570,569,14044,9,1,18,334,2017-11-10 04:00:01
571,571,5348,28,1,18,135,2017-11-10 04:00:01
572,572,105027,2,1,22,219,2017-11-10 04:00:01
573,573,107596,14,1,19,439,2017-11-10 04:00:01
574,574,111407,12,1,13,481,2017-11-10 04:00:01
575,575,7255,3,1,22,173,2017-11-10 04:00:01
576,576,10544,3,1,19,19,2017-11-10 04:00:01
577,577,35817,3,1,17,442,2017-11-10 04:00:01
578,578,68568,22,1,49,116,2017-11-10 04:00:01
579,579,33614,9,1,13,127,2017-11-10 04:00:01
580,580,3731,3,1,9,173,2017-11-10 04:00:01
581,581,49157,3,1,16,19,2017-11-10 04:00:01
582,582,105741,9,1,13,215,2017-11-10 04:00:01
583,583,94724,23,1,19,153,2017-11-10 04:00:01
584,584,93837,8,1,22,145,2017-11-10 04:00:01
585,585,23526,2,1,13,236,2017-11-10 04:00:01
586,586,55100,14,1,13,379,2017-11-10 04:00:01
587,587,105027,14,1,22,379,2017-11-10 04:00:01
588,588,73487,9,1,12,445,2017-11-10 04:00:01
589,589,124198,18,1,19,439,2017-11-10 04:00:01
590,590,52139,18,1,8,107,2017-11-10 04:00:01
591,591,39046,18,1,40,107,2017-11-10 04:00:01
592,592,36046,18,1,17,107,2017-11-10 04:00:01
593,593,119285,12,1,23,178,2017-11-10 04:00:01
594,594,35030,15,1,14,265,2017-11-10 04:00:01
595,595,25737,2,1,19,205,2017-11-10 04:00:01
596,596,88106,12,1,19,328,2017-11-10 04:00:01
597,597,74734,3,1,22,480,2017-11-10 04:00:01
598,598,14531,2,1,19,435,2017-11-10 04:00:01
599,599,91889,18,1,13,107,2017-11-10 04:00:01
600,600,77247,15,1,30,315,2017-11-10 04:00:01
601,601,28012,9,1,13,107,2017-11-10 04:00:01
602,602,18986,12,1,13,178,2017-11-10 04:00:01
603,603,93054,18,1,19,107,2017-11-10 04:00:01
604,604,39897,27,1,19,153,2017-11-10 04:00:01
605,607,65694,60,1,18,21,2017-11-10 04:00:01
606,606,119774,26,1,23,266,2017-11-10 04:00:01
607,605,55201,3,1,19,424,2017-11-10 04:00:01
608,608,17901,14,1,19,349,2017-11-10 04:00:01
609,609,57953,10,1,10,317,2017-11-10 04:00:01
610,610,9878,26,1,13,121,2017-11-10 04:00:01
611,611,109674,15,1,17,412,2017-11-10 04:00:01
612,612,5132,9,1,19,215,2017-11-10 04:00:01
613,613,70464,21,1,13,128,2017-11-10 04:00:01
614,614,112733,2,1,19,452,2017-11-10 04:00:01
615,615,110009,15,1,15,430,2017-11-10 04:00:01
616,616,28019,13,1,22,477,2017-11-10 04:00:01
617,617,33974,2,1,19,469,2017-11-10 04:00:01
618,618,118229,9,1,18,445,2017-11-10 04:00:01
619,619,43250,20,1,10,478,2017-11-10 04:00:01
620,620,103414,3,2,9,211,2017-11-10 04:00:01
621,621,105264,26,1,13,121,2017-11-10 04:00:01
622,622,75200,2,1,13,212,2017-11-10 04:00:01
623,623,106674,2,1,25,236,2017-11-10 04:00:01
624,624,105027,15,1,22,386,2017-11-10 04:00:01
625,625,54039,12,1,13,178,2017-11-10 04:00:01
626,626,107937,9,1,13,466,2017-11-10 04:00:01
627,627,34051,12,1,13,242,2017-11-10 04:00:01
628,628,16050,6,1,13,459,2017-11-10 04:00:01
629,629,101564,18,1,46,107,2017-11-10 04:00:01
630,630,73487,2,2,30,477,2017-11-10 04:00:01
631,631,54946,8,1,19,145,2017-11-10 04:00:01
632,632,5314,12,2,22,178,2017-11-10 04:00:01
633,633,19819,8,1,16,145,2017-11-10 04:00:01
634,634,102897,18,1,98,107,2017-11-10 04:00:01
635,635,120673,3,1,13,115,2017-11-10 04:00:01
636,636,88363,3,1,6,424,2017-11-10 04:00:01
637,637,119369,15,1,23,265,2017-11-10 04:00:01
638,638,75748,18,1,37,107,2017-11-10 04:00:01
639,639,50069,21,1,25,232,2017-11-10 04:00:01
640,642,106223,23,1,3,153,2017-11-10 04:00:01
641,643,105753,15,1,19,480,2017-11-10 04:00:01
642,640,5147,18,1,17,107,2017-11-10 04:00:01
643,641,122357,12,1,4,409,2017-11-10 04:00:01
644,644,74061,27,1,19,122,2017-11-10 04:00:01
645,645,82615,3,1,28,130,2017-11-10 04:00:01
646,646,7993,3,1,17,205,2017-11-10 04:00:01
647,647,42207,9,1,17,107,2017-11-10 04:00:01
648,648,16783,13,1,19,477,2017-11-10 04:00:01
649,649,106674,12,1,25,340,2017-11-10 04:00:01
650,650,7441,14,1,32,439,2017-11-10 04:00:01
651,651,85948,3,1,16,452,2017-11-10 04:00:01
652,652,116719,14,1,19,463,2017-11-10 04:00:01
653,653,53085,9,1,13,445,2017-11-10 04:00:01
654,654,80167,14,1,17,134,2017-11-10 04:00:01
655,655,14860,9,1,8,334,2017-11-10 04:00:01
656,656,76822,3,1,20,19,2017-11-10 04:00:01
657,657,68819,17,1,13,128,2017-11-10 04:00:01
658,658,28359,14,1,13,442,2017-11-10 04:00:01
659,660,72528,8,1,22,145,2017-11-10 04:00:01
660,659,105587,9,1,27,134,2017-11-10 04:00:01
661,661,90402,12,1,36,497,2017-11-10 04:00:01
662,662,54039,8,1,13,145,2017-11-10 04:00:01
663,663,119285,8,1,23,145,2017-11-10 04:00:01
664,664,6371,13,1,19,477,2017-11-10 04:00:01
665,665,46413,2,1,3,122,2017-11-10 04:00:01
666,666,124897,14,1,19,480,2017-11-10 04:00:01
667,667,110769,13,1,13,477,2017-11-10 04:00:01
668,668,101614,28,1,19,135,2017-11-10 04:00:01
669,670,124096,13,1,13,477,2017-11-10 04:00:01
670,669,37762,9,1,19,215,2017-11-10 04:00:01
671,671,93794,28,1,13,135,2017-11-10 04:00:01
672,672,38469,3,1,22,379,2017-11-10 04:00:01
673,673,58677,13,1,17,477,2017-11-10 04:00:01
674,674,29717,13,1,17,477,2017-11-10 04:00:01
675,675,41980,18,1,13,379,2017-11-10 04:00:01
676,676,111120,3,1,13,211,2017-11-10 04:00:01
677,677,86730,14,1,13,379,2017-11-10 04:00:01
678,679,96249,32,1,13,376,2017-11-10 04:00:01
679,678,58535,18,1,19,107,2017-11-10 04:00:01
680,680,34840,12,1,19,178,2017-11-10 04:00:01
681,681,120673,9,1,13,445,2017-11-10 04:00:01
682,682,64618,3,1,13,19,2017-11-10 04:00:01
683,683,48008,18,1,18,107,2017-11-10 04:00:01
684,684,12540,14,1,1,349,2017-11-10 04:00:01
685,685,109674,14,1,17,489,2017-11-10 04:00:01
686,686,84703,14,1,19,480,2017-11-10 04:00:01
687,687,11039,12,1,37,409,2017-11-10 04:00:01
688,688,119540,3,1,13,137,2017-11-10 04:00:01
689,689,8536,15,1,22,111,2017-11-10 04:00:01
690,690,116121,2,1,19,122,2017-11-10 04:00:01
691,691,52024,2,1,35,219,2017-11-10 04:00:01
692,692,14365,3,1,14,480,2017-11-10 04:00:01
693,693,5178,15,1,23,480,2017-11-10 04:00:01
694,694,63483,18,1,30,379,2017-11-10 04:00:01
695,695,37513,15,1,22,278,2017-11-10 04:00:01
696,696,16711,2,1,19,477,2017-11-10 04:00:01
697,697,71413,3,1,19,130,2017-11-10 04:00:01
698,698,99238,18,1,19,121,2017-11-10 04:00:01
699,699,99809,3,1,19,409,2017-11-10 04:00:01
700,700,99210,12,1,41,242,2017-11-10 04:00:01
701,701,66000,15,1,23,315,2017-11-10 04:00:01
702,702,42103,14,1,13,480,2017-11-10 04:00:01
703,703,37774,9,1,19,488,2017-11-10 04:00:01
704,704,42103,2,1,13,122,2017-11-10 04:00:01
705,705,48282,2,1,19,122,2017-11-10 04:00:01
706,707,49793,3,1,9,137,2017-11-10 04:00:01
707,706,114999,23,1,35,153,2017-11-10 04:00:01
708,708,104679,21,1,19,128,2017-11-10 04:00:01
709,709,29330,1,1,58,134,2017-11-10 04:00:01
710,710,31015,12,1,13,265,2017-11-10 04:00:01
711,711,96480,3,1,17,211,2017-11-10 04:00:01
712,712,42103,15,1,13,130,2017-11-10 04:00:01
713,713,82427,15,1,19,3,2017-11-10 04:00:01
714,716,75200,12,1,13,328,2017-11-10 04:00:01
715,715,19845,3,1,3,115,2017-11-10 04:00:01
716,714,92844,3,1,19,480,2017-11-10 04:00:01
717,717,44982,3,1,25,489,2017-11-10 04:00:01
718,718,105475,2,1,13,435,2017-11-10 04:00:01
719,719,109735,12,1,19,219,2017-11-10 04:00:01
720,720,68616,14,1,1,442,2017-11-10 04:00:01
721,721,70759,9,1,19,127,2017-11-10 04:00:01
722,722,101334,11,1,18,219,2017-11-10 04:00:01
723,723,63229,9,1,18,107,2017-11-10 04:00:01
724,724,11644,12,1,41,178,2017-11-10 04:00:01
725,725,104400,27,1,13,153,2017-11-10 04:00:01
726,726,18036,3,1,19,442,2017-11-10 04:00:01
727,727,33772,3,1,19,489,2017-11-10 04:00:01
728,728,61892,18,1,19,439,2017-11-10 04:00:01
729,729,39143,28,1,22,135,2017-11-10 04:00:01
730,730,83301,3,1,1,452,2017-11-10 04:00:01
731,731,41680,9,1,17,442,2017-11-10 04:00:01
732,732,77416,18,1,19,439,2017-11-10 04:00:01
733,733,69649,9,1,10,442,2017-11-10 04:00:01
734,734,116269,12,1,15,481,2017-11-10 04:00:01
735,735,28382,9,1,19,127,2017-11-10 04:00:01
736,736,72105,8,1,13,145,2017-11-10 04:00:01
737,737,99145,12,1,49,259,2017-11-10 04:00:01
738,738,34619,2,1,13,435,2017-11-10 04:00:01
739,739,1678,11,1,16,469,2017-11-10 04:00:01
740,740,5044,12,1,19,265,2017-11-10 04:00:01
741,741,108254,12,1,13,265,2017-11-10 04:00:01
742,742,2528,3,1,41,115,2017-11-10 04:00:01
743,743,67972,3,1,13,211,2017-11-10 04:00:01
744,744,34595,20,1,8,478,2017-11-10 04:00:01
745,745,98028,11,1,17,487,2017-11-10 04:00:01
746,746,107485,6,1,13,459,2017-11-10 04:00:01
747,747,8571,9,1,13,466,2017-11-10 04:00:01
748,748,116073,18,1,10,107,2017-11-10 04:00:01
749,749,42343,17,1,16,128,2017-11-10 04:00:01
750,750,105235,9,1,35,107,2017-11-10 04:00:01
751,751,52662,15,1,16,379,2017-11-10 04:00:01
752,752,100275,3,1,19,205,2017-11-10 04:00:01
753,753,13887,3,1,13,173,2017-11-10 04:00:01
754,754,2201,2,1,42,401,2017-11-10 04:00:01
755,755,98028,11,1,15,487,2017-11-10 04:00:01
756,756,50277,9,1,8,445,2017-11-10 04:00:01
757,757,51408,15,1,18,265,2017-11-10 04:00:01
758,759,5322,26,1,22,121,2017-11-10 04:00:01
759,758,67213,9,1,19,442,2017-11-10 04:00:01
760,760,37185,18,1,19,107,2017-11-10 04:00:01
761,761,39756,12,1,25,19,2017-11-10 04:00:01
762,762,46688,12,1,18,135,2017-11-10 04:00:01
763,763,105348,15,1,31,386,2017-11-10 04:00:01
764,764,99503,12,1,1,178,2017-11-10 04:00:01
765,765,52094,18,1,17,107,2017-11-10 04:00:01
766,767,118252,25,1,18,259,2017-11-10 04:00:01
767,766,5178,12,2,58,259,2017-11-10 04:00:01
768,770,93207,9,1,22,215,2017-11-10 04:00:01
769,768,37177,8,1,8,145,2017-11-10 04:00:01
770,769,106955,3,1,9,173,2017-11-10 04:00:01
771,771,123878,23,1,19,153,2017-11-10 04:00:01
772,772,118229,25,1,18,259,2017-11-10 04:00:01
773,773,1547,2,1,13,435,2017-11-10 04:00:01
774,774,119369,14,1,23,379,2017-11-10 04:00:01
775,775,70464,3,1,19,205,2017-11-10 04:00:01
776,776,26050,12,1,10,265,2017-11-10 04:00:01
777,777,92673,1,1,6,178,2017-11-10 04:00:01
778,778,96480,12,1,17,340,2017-11-10 04:00:01
779,779,37649,3,1,16,442,2017-11-10 04:00:01
780,780,73669,23,1,22,153,2017-11-10 04:00:01
781,781,112585,18,1,19,134,2017-11-10 04:00:01
782,782,96480,9,1,17,127,2017-11-10 04:00:01
783,783,12076,15,1,30,386,2017-11-10 04:00:01
784,784,50069,9,1,25,232,2017-11-10 04:00:01
785,785,11568,3,1,19,115,2017-11-10 04:00:01
786,786,69823,3,1,14,424,2017-11-10 04:00:01
787,787,97494,28,1,13,135,2017-11-10 04:00:01
788,788,65077,12,1,30,265,2017-11-10 04:00:01
789,789,96480,2,1,17,236,2017-11-10 04:00:01
790,790,37649,14,1,16,401,2017-11-10 04:00:01
791,791,37565,9,1,13,134,2017-11-10 04:00:01
792,792,39007,23,1,6,153,2017-11-10 04:00:01
793,793,43661,18,1,13,121,2017-11-10 04:00:01
794,794,83252,1,1,22,124,2017-11-10 04:00:01
795,795,114220,18,1,9,107,2017-11-10 04:00:01
796,796,113181,18,1,18,107,2017-11-10 04:00:01
797,797,84082,18,1,13,107,2017-11-10 04:00:01
798,798,82941,13,1,10,477,2017-11-10 04:00:01
799,799,79874,23,1,35,153,2017-11-10 04:00:01
800,800,115206,9,2,19,107,2017-11-10 04:00:01
801,801,29330,8,1,58,145,2017-11-10 04:00:01
802,802,110009,11,1,37,469,2017-11-10 04:00:01
803,804,41450,8,1,22,145,2017-11-10 04:00:01
804,803,46210,2,1,58,435,2017-11-10 04:00:01
805,805,61044,28,1,19,135,2017-11-10 04:00:01
806,806,13578,15,1,17,265,2017-11-10 04:00:01
807,807,100284,3,1,13,205,2017-11-10 04:00:01
808,808,44242,18,1,17,107,2017-11-10 04:00:01
809,809,113913,18,1,17,107,2017-11-10 04:00:01
810,810,35685,11,1,19,137,2017-11-10 04:00:01
811,811,61955,13,1,22,477,2017-11-10 04:00:01
812,812,27782,15,1,20,130,2017-11-10 04:00:01
813,813,72105,12,1,13,178,2017-11-10 04:00:01
814,814,62760,2,1,19,219,2017-11-10 04:00:01
815,815,111512,2,1,18,435,2017-11-10 04:00:01
816,816,50628,26,1,19,121,2017-11-10 04:00:01
817,817,94373,3,1,1,130,2017-11-10 04:00:01
818,818,28522,18,1,17,439,2017-11-10 04:00:01
819,819,18868,15,1,13,130,2017-11-10 04:00:01
820,820,112205,1,1,17,439,2017-11-10 04:00:01
821,821,96030,14,1,19,349,2017-11-10 04:00:01
822,822,76085,9,1,22,232,2017-11-10 04:00:01
823,823,44536,15,2,9,3,2017-11-10 04:00:01
824,824,54125,18,1,28,439,2017-11-10 04:00:01
825,825,118252,3,1,19,424,2017-11-10 04:00:01
826,826,68819,6,1,13,459,2017-11-10 04:00:01
827,827,5147,23,1,3,153,2017-11-10 04:00:01
828,828,31815,3,1,19,379,2017-11-10 04:00:01
829,829,11568,3,1,19,417,2017-11-10 04:00:01
830,830,34396,18,1,7,439,2017-11-10 04:00:01
831,831,37490,1,1,15,134,2017-11-10 04:00:01
832,832,104235,14,1,18,439,2017-11-10 04:00:01
833,833,107485,17,1,13,128,2017-11-10 04:00:01
834,834,56095,12,1,16,481,2017-11-10 04:00:01
835,835,5348,12,2,17,265,2017-11-10 04:00:01
836,836,82156,14,1,37,442,2017-11-10 04:00:01
837,837,71601,18,1,19,439,2017-11-10 04:00:01
838,841,42360,3,1,37,424,2017-11-10 04:00:01
839,840,114257,29,1,13,213,2017-11-10 04:00:01
840,838,39040,18,1,19,439,2017-11-10 04:00:01
841,839,112864,21,1,32,128,2017-11-10 04:00:01
842,842,54007,13,1,19,477,2017-11-10 04:00:01
843,843,113087,14,1,19,442,2017-11-10 04:00:01
844,844,67972,9,1,13,127,2017-11-10 04:00:01
845,845,53044,18,1,27,134,2017-11-10 04:00:01
846,846,121376,26,1,9,266,2017-11-10 04:00:01
847,847,44744,18,1,19,439,2017-11-10 04:00:01
848,848,37565,9,1,13,466,2017-11-10 04:00:01
849,849,81290,18,1,3,107,2017-11-10 04:00:01
850,850,42164,8,1,19,145,2017-11-10 04:00:01
851,851,52244,11,1,30,173,2017-11-10 04:00:01
852,852,56414,26,1,13,477,2017-11-10 04:00:01
853,853,50136,15,1,19,3,2017-11-10 04:00:01
854,854,71413,2,1,19,452,2017-11-10 04:00:01
855,855,78105,3,1,2,424,2017-11-10 04:00:01
856,856,101399,14,1,22,489,2017-11-10 04:00:01
857,857,78616,3,1,13,173,2017-11-10 04:00:01
858,858,94259,1,1,49,349,2017-11-10 04:00:01
859,859,70258,2,1,85,477,2017-11-10 04:00:01
860,860,64737,12,1,19,140,2017-11-10 04:00:01
861,861,73487,12,2,9,178,2017-11-10 04:00:01
862,862,50217,3,1,1,211,2017-11-10 04:00:01
863,863,120673,25,1,13,259,2017-11-10 04:00:01
864,864,99503,8,1,1,145,2017-11-10 04:00:01
865,865,14950,46,0,24,347,2017-11-10 04:00:01
866,866,11365,9,1,6,107,2017-11-10 04:00:01
867,867,86767,12,1,23,259,2017-11-10 04:00:01
868,868,80409,18,1,13,439,2017-11-10 04:00:01
869,869,69823,3,1,14,115,2017-11-10 04:00:01
870,870,25145,13,1,13,469,2017-11-10 04:00:01
871,871,120673,25,1,13,259,2017-11-10 04:00:01
872,872,100284,13,1,13,477,2017-11-10 04:00:01
873,873,103414,12,2,9,340,2017-11-10 04:00:01
874,874,67972,2,1,13,236,2017-11-10 04:00:01
875,875,28584,9,1,13,127,2017-11-10 04:00:01
876,876,62314,15,1,19,245,2017-11-10 04:00:01
877,877,30245,12,1,19,219,2017-11-10 04:00:01
878,878,89341,26,1,19,121,2017-11-10 04:00:01
879,879,21762,18,1,15,107,2017-11-10 04:00:01
880,880,12076,14,1,30,442,2017-11-10 04:00:01
881,881,67972,12,1,13,340,2017-11-10 04:00:01
882,882,73487,12,1,13,178,2017-11-10 04:00:01
883,883,7047,3,1,37,489,2017-11-10 04:00:01
884,884,52401,9,1,19,127,2017-11-10 04:00:01
885,885,120881,23,1,19,153,2017-11-10 04:00:01
886,886,109674,2,1,17,435,2017-11-10 04:00:01
887,887,121942,12,1,19,124,2017-11-10 04:00:01
888,888,110592,22,1,15,116,2017-11-10 04:00:01
889,889,105811,3,2,18,417,2017-11-10 04:00:01
890,890,111120,9,1,13,127,2017-11-10 04:00:01
891,891,41450,12,1,22,178,2017-11-10 04:00:01
892,893,41924,14,1,25,379,2017-11-10 04:00:01
893,892,103414,2,2,9,236,2017-11-10 04:00:01
894,894,40289,12,1,19,481,2017-11-10 04:00:01
895,895,107353,3,1,13,452,2017-11-10 04:00:01
896,896,37150,9,1,20,466,2017-11-10 04:00:01
897,897,11568,3,1,19,135,2017-11-10 04:00:01
898,898,77041,2,1,19,435,2017-11-10 04:00:01
899,899,27782,15,1,20,412,2017-11-10 04:00:01
900,900,119540,2,1,13,469,2017-11-10 04:00:01
901,901,36129,15,1,36,265,2017-11-10 04:00:01
902,902,41680,1,1,17,178,2017-11-10 04:00:01
903,903,71786,3,1,19,452,2017-11-10 04:00:01
904,904,50069,9,1,25,244,2017-11-10 04:00:01
905,905,62314,12,1,19,245,2017-11-10 04:00:01
906,906,37513,14,1,22,379,2017-11-10 04:00:01
907,907,11568,9,1,19,442,2017-11-10 04:00:01
908,908,79044,14,1,19,480,2017-11-10 04:00:01
909,909,101074,11,1,8,137,2017-11-10 04:00:01
910,911,84817,12,1,22,178,2017-11-10 04:00:01
911,910,80409,18,1,3,134,2017-11-10 04:00:01
912,912,28295,15,1,19,265,2017-11-10 04:00:01
913,913,83252,12,1,31,219,2017-11-10 04:00:01
914,914,114276,9,1,37,488,2017-11-10 04:00:01
915,915,18053,3,1,53,173,2017-11-10 04:00:01
916,916,54868,3,1,19,173,2017-11-10 04:00:01
917,917,121909,12,2,32,265,2017-11-10 04:00:01
918,918,34222,23,1,14,153,2017-11-10 04:00:01
919,919,83509,2,1,28,212,2017-11-10 04:00:01
920,920,77355,9,1,22,134,2017-11-10 04:00:01
921,921,67176,12,1,19,265,2017-11-10 04:00:01
922,922,2119,21,1,13,128,2017-11-10 04:00:01
923,923,120147,2,1,19,212,2017-11-10 04:00:01
924,924,37177,12,1,8,178,2017-11-10 04:00:01
925,925,10482,32,1,8,376,2017-11-10 04:00:01
926,926,110797,3,1,6,173,2017-11-10 04:00:01
927,929,29047,2,1,53,435,2017-11-10 04:00:01
928,930,2293,9,1,13,127,2017-11-10 04:00:01
929,927,48533,215,3,33,347,2017-11-10 04:00:01
930,928,44067,6,1,13,459,2017-11-10 04:00:01
931,931,82870,14,1,16,134,2017-11-10 04:00:01
932,932,73487,8,1,13,145,2017-11-10 04:00:01
933,933,77345,1,1,16,377,2017-11-10 04:00:01
934,934,37490,8,1,15,145,2017-11-10 04:00:01
935,935,50069,8,1,25,145,2017-11-10 04:00:01
936,936,72833,18,1,1,134,2017-11-10 04:00:01
937,938,95924,9,1,13,127,2017-11-10 04:00:01
938,937,34842,21,1,19,128,2017-11-10 04:00:01
939,939,101399,14,1,22,489,2017-11-10 04:00:01
940,940,116462,9,1,13,107,2017-11-10 04:00:01
941,941,89450,15,1,18,278,2017-11-10 04:00:01
942,942,36524,26,1,13,121,2017-11-10 04:00:01
943,943,58060,18,1,18,107,2017-11-10 04:00:01
944,944,94570,23,1,26,153,2017-11-10 04:00:01
945,945,36866,2,1,70,435,2017-11-10 04:00:01
946,946,97327,3,1,35,480,2017-11-10 04:00:01
947,947,7172,20,1,19,259,2017-11-10 04:00:01
948,948,92867,3,1,19,466,2017-11-10 04:00:01
949,949,78319,1,1,19,115,2017-11-10 04:00:01
950,950,76117,12,1,26,265,2017-11-10 04:00:01
951,951,4856,9,1,47,466,2017-11-10 04:00:01
952,952,125736,2,1,19,122,2017-11-10 04:00:01
953,953,46423,2,1,19,237,2017-11-10 04:00:01
954,954,108389,107,1,13,171,2017-11-10 04:00:01
955,957,7172,24,1,19,105,2017-11-10 04:00:01
956,955,17728,18,1,19,439,2017-11-10 04:00:01
957,956,53454,12,2,47,105,2017-11-10 04:00:01
958,958,80300,2,1,9,477,2017-11-10 04:00:01
959,959,82722,1,1,53,377,2017-11-10 04:00:01
960,960,47747,9,1,19,466,2017-11-10 04:00:01
961,961,81013,9,1,26,445,2017-11-10 04:00:01
962,962,9177,1,1,12,134,2017-11-10 04:00:01
963,963,86111,18,1,13,439,2017-11-10 04:00:01
964,964,39008,12,1,49,178,2017-11-10 04:00:01
965,965,93525,15,1,3,265,2017-11-10 04:00:01
966,966,103974,20,1,13,478,2017-11-10 04:00:01
967,967,37351,12,1,13,178,2017-11-10 04:00:01
968,968,1800,9,1,13,466,2017-11-10 04:00:01
969,969,104110,12,1,18,265,2017-11-10 04:00:01
